Scenario,Store1,Store2,IntentionToSwitch12Months,SelectedStore,Network Provider,FTTC/FTTP,age,Network,TariffType,BB_provider,TV_provider,Store1_exp_key,Store2_exp_key,Store1_Plan,Store1_Addons,Tariff,Store1_TariffSpend,Store1_UpfrontSpend,Store1_AddonsSpend,Store1_DataAllowance,Store1_ContractLength,Store1_TotalMonthlySpend,Store1_Mutation_Upfront,Store1_Mutation_StartingPrice,Store1_Mutation_F1 to F2,Store1_Mutation_F2 to F3,Store1_Mutation_F36 to F55,Store1_Mutation_F55 to F150,Store1_Mutation_F150 to F300,Store1_Mutation_F300 to F500,Store1_Mutation_F500 to F900,Store1_Mutation_Complete WiFi,Store1_Mutation_Hybrid Connect,Store1_Mutation_Cyber Indivudual,Store1_Mutation_Cyber Multiple,Store1_Mutation_In Home,Store1_Mutation_WiFi Prioritise,Store1_Mutation_Bundle Better,Store1_Mutation_Bundle Price,Store1_Mutation_Competitor Price,Store2_Plan,Store2_Addons,Store2_TariffSpend,Store2_UpfrontSpend,Store2_AddonsSpend,Store2_DataAllowance,Store2_ContractLength,Store2_TotalMonthlySpend,Store2_Mutation_Upfront,Store2_Mutation_StartingPrice,Store2_Mutation_F1 to F2,Store2_Mutation_F2 to F3,Store2_Mutation_F36 to F55,Store2_Mutation_F55 to F150,Store2_Mutation_F150 to F300,Store2_Mutation_F300 to F500,Store2_Mutation_F500 to F900,Store2_Mutation_Complete WiFi,Store2_Mutation_Hybrid Connect,Store2_Mutation_Cyber Indivudual,Store2_Mutation_Cyber Multiple,Store2_Mutation_In Home,Store2_Mutation_WiFi Prioritise,Store2_Mutation_Bundle Better,Store2_Mutation_Bundle Price,Store2_Mutation_Competitor Price,mobile_provider_years,mobile_provider_months,mobile_plan_years,mobile_plan_months,mobile_contract_length,mobile_contract_expiry,mobile_data_allowance,mobile_data_usage,mobile_airtime_usage,mobile_spend,mobile_beh_socialMedia,mobile_beh_messaging,mobile_beh_blogs,mobile_beh_videos,mobile_beh_movies,mobile_beh_hotspot,mobile_beh_voice_video_chat,mobile_nwp_satisfaction,mobile_handset_make,bb_spend,bb_provider_satisfaction,bb_speed,bb_fibre_available,tech_seg_statement1,tech_seg_statement2,purchase_location_handset,purchase_location_mobileplan,purchase_location_Broadband,purchase_location_Tvsubscription,gender,marital_status,householdage1,householdage2,householdage3,householdage4,householdage5,householdage6,N_bedrooms,currentLocation_Year,currentLocation_Month,working_status,personal_income,house_location,ukregion,ChiefIncomeEarner
1,EE,Sky,4,EE,Sky,FTTP,45,No. 25,No. 1,No. 2,No. 3,EE_NAYAN_4,COMPETITOR_SKY,FULL_FIBRE_1000,"WIFI_PRIORITISE,CYBER_INDIVIDUAL,BEST_BUNDLE,TV_ENTERTAINMENT",46.99,46.99,59.99,23.00,No. NA,24.00,86.99,4,1,No. NA,No. NA,2,0,1,3,3,0,1,1,1,1,1,0,0,No. NA,PLAN_ULTRAFAST_PLUS,No. NA,47.00,0.00,0.00,No. NA,18.00,47.00,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,1,4.00,4.00,0.00,8.00,4.00,No. 5,No. 11,No. 3,No. 5,35.00,No. 3,No. 4,No. 1,No. 3,No. 1,No. 1,No. 1,5.00,No. 1,20.00,3.00,No. 2,2,No. 3,No. 5,No. 2,No. 2,No. 2,No. 2,No. 1,No. 1,No. 1,No. 1,No. 0,No. 0,No. 2,No. 4,2.00,12.00,4.00,No. 1,No. 7,No. 3,No. 2,No. 2
0,Vodafone,EE,6,EE,Vodafone,FTTP,50,No. 12,No. 1,No. 15,No. 8,COMPETITOR_VODAFONE,EE_NAYAN_4,PLAN_7,INTERNATIONAL_300,45.99,33.00,0.00,5.00,25000,24.00,38.00,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,4,FULL_FIBRE_1000,BEST_BUNDLE,45.99,19.99,25.00,No. NA,24.00,70.99,5,6,No. NA,No. NA,0,1,1,2,2,1,1,1,0,1,1,1,2,No. NA,7.00,4.00,1.00,6.00,4.00,No. 3,No. 6,No. 5,No. 3,60.00,No. 7,No. 6,No. 5,No. 3,No. 5,No. 5,No. 2,5.00,No. 10,75.00,4.00,No. 5,4,No. 5,No. 3,No. 2,No. 1,No. 3,No. 2,No. 1,No. 1,No. 0,No. 0,No. 1,No. 0,No. 0,No. 2,1.00,20.00,2.00,No. 1,No. 6,No. 3,No. 4,No. 2
0,BT,EE,0,EE,Other,FTTP,76,No. 18,No. 2,No. 1,No. 5,COMPETITOR_BT,EE_NAYAN_3,PLAN_FIBRE_ESSENTIAL,No. NA,29.99,31.00,10.00,0.00,No. NA,24.00,31.00,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,0,FULL_FIBRE_55,"HYBRID_CONNECT,CYBER_INDIVIDUAL,HPP_PAYG",29.99,19.99,14.00,No. NA,24.00,43.99,5,5,No. NA,No. NA,2,1,0,3,2,1,1,0,0,1,1,2,2,No. NA,2.00,0.00,2.00,0.00,3.00,No. 4,No. 2,No. 1,No. 1,6.00,No. 3,No. 5,No. 1,No. 2,No. 1,No. 1,No. 1,6.00,No. 10,51.99,5.00,No. 3,7,No. 7,No. 1,No. 1,No. 3,No. 3,No. 3,No. 2,No. 3,No. 0,No. 0,No. 0,No. 0,No. 0,No. 1,2.00,1.00,7.00,No. 7,No. 1,No. 4,No. 8,No. 7
3,EE,BT,0,EE,EE,FTTP,69,No. 15,No. 2,No. 1,No. 3,EE_NAYAN_3,COMPETITOR_BT,FULL_FIBRE_55,CYBER_MULTI,26.99,26.99,19.99,5.00,No. NA,24.00,31.99,5,1,No. NA,No. NA,3,2,3,1,3,0,0,1,0,0,1,0,2,No. NA,PLAN_FIBRE_ESSENTIAL,ALWAYS_ON,31.00,10.00,7.00,No. NA,24.00,38.00,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,0,0.00,4.00,0.00,4.00,3.00,No. 4,No. 4,No. 4,No. 1,8.00,No. 4,No. 4,No. 1,No. 1,No. 1,No. 2,No. 4,7.00,No. 1,36.00,7.00,No. 1,1,No. 7,No. 1,No. 1,No. 3,No. 3,No. 3,No. 1,No. 1,No. 0,No. 0,No. 0,No. 0,No. 0,No. 2,1.00,7.00,4.00,No. 7,No. 3,No. 3,No. 10,No. 3
0,EE,BT,8,EE,Other,FTTP,55,No. 18,No. 3,No. 1,No. 5,EE_NAYAN_4,COMPETITOR_BT,FULL_FIBRE_150,No. NA,26.99,26.99,29.99,0.00,No. NA,24.00,26.99,4,0,No. NA,No. NA,2,1,3,4,3,0,0,1,0,0,1,2,2,No. NA,PLAN_FIBRE_1,No. NA,23.00,0.00,0.00,No. NA,24.00,23.00,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,6,3.00,5.00,5.00,5.00,2.00,No. 1,No. 2,No. 2,No. 1,5.50,No. 3,No. 4,No. 1,No. 1,No. 1,No. 1,No. 2,4.00,No. 7,60.00,3.00,No. 2,7,No. 5,No. 5,No. 2,No. 2,No. 2,No. 2,No. 2,No. 1,No. 0,No. 0,No. 0,No. 0,No. 0,No. 3,2.00,32.00,0.00,No. 6,No. 3,No. 4,No. 7,No. 2
4,EE,Sky,5,Sky,Vodafone,FTTP,41,No. 12,No. 1,No. 7,No. 5,EE_NAYAN_2,COMPETITOR_SKY,FULL_FIBRE_36,"WHOLE_HOME_WIFI,ALL_ROUNDER_BUNDLE",31.00,23.99,19.99,23.00,No. NA,24.00,46.99,5,2,No. NA,No. NA,3,3,2,4,No. NA,0,0,1,1,1,0,1,2,No. NA,PLAN_SUPERFAST,WIFI_GUARANTEE,31.00,0.00,5.00,No. NA,18.00,36.00,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,0,11.00,0.00,1.00,3.00,4.00,No. 3,No. 11,No. 1,No. 3,44.00,No. 1,No. 3,No. 1,No. 1,No. 1,No. 1,No. 1,7.00,No. 10,15.00,7.00,No. 4,7,No. 7,No. 1,No. 3,No. 3,No. 3,No. 2,No. 2,No. 1,No. 0,No. 0,No. 0,No. 0,No. 0,No. 2,2.00,5.00,2.00,No. 2,No. 6,No. 5,No. 8,No. 4
0,Virgin,EE,5,Virgin,Other,FTTP,61,No. 3,No. 4,No. 4,No. 5,COMPETITOR_VIRGIN,EE_NAYAN_4,PLAN_VOLT_M100,No. NA,26.00,26.00,0.00,0.00,No. NA,18.00,26.00,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,5,FULL_FIBRE_150,"HPP_UNLIM,BEST_BUNDLE,TV_VIP",28.99,59.99,24.00,No. NA,24.00,126.99,4,4,No. NA,No. NA,1,0,2,2,3,0,1,1,0,0,1,0,0,No. NA,4.00,2.00,4.00,2.00,1.00,No. 1,No. 2,No. 1,No. 2,6.00,No. 1,No. 2,No. 1,No. 1,No. 1,No. 1,No. 1,5.00,No. 5,26.00,4.00,No. 2,7,No. 6,No. 3,No. 1,No. 2,No. 3,No. 2,No. 2,No. 1,No. 0,No. 0,No. 0,No. 0,No. 0,No. 2,3.00,51.00,1.00,No. 6,No. 1,No. 4,No. 9,No. 7
2,BT,EE,10,EE,O2,FTTC,38,No. 14,No. 1,No. 4,No. 5,COMPETITOR_BT_FTTC,EE_NAYAN_FTTC,PLAN_FIBRE_1,No. NA,23.99,29.00,0.00,0.00,No. NA,24.00,29.00,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,2,FIBRE_2,No. NA,23.99,29.99,0.00,No. NA,24.00,23.99,0,0,1,2,No. NA,No. NA,No. NA,No. NA,No. NA,0,0,0,0,1,0,1,1,No. NA,1.00,11.00,1.00,11.00,4.00,No. 2,No. 4,No. 3,No. 5,36.00,No. 8,No. 8,No. 4,No. 5,No. 1,No. 1,No. 1,5.00,No. 7,34.00,5.00,No. 7,7,No. 7,No. 6,No. 2,No. 2,No. 2,No. 2,No. 2,No. 1,No. 0,No. 0,No. 0,No. 0,No. 0,No. 1,4.00,11.00,4.00,No. 1,No. 4,No. 2,No. 6,No. 4
0,Vodafone,EE,0,Vodafone,Other,FTTP,69,No. 26,No. 3,No. 15,No. 5,COMPETITOR_VODAFONE,EE_NAYAN_3,PLAN_1,No. NA,22.00,22.00,0.00,0.00,2000,24.00,22.00,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,0,FULL_FIBRE_55,No. NA,28.99,29.99,0.00,No. NA,24.00,28.99,0,6,No. NA,No. NA,0,3,0,0,3,0,1,0,1,0,1,1,0,No. NA,1.00,7.00,1.00,7.00,2.00,No. 1,No. 3,No. 1,No. 1,5.00,No. 1,No. 1,No. 1,No. 1,No. 1,No. 2,No. 1,6.00,No. 8,22.00,5.00,No. 1,1,No. 6,No. 3,No. 2,No. 2,No. 2,No. 2,No. 1,No. 2,No. 0,No. 0,No. 0,No. 0,No. 0,No. 1,2.00,20.00,5.00,No. 7,No. 6,No. 2,No. 4,No. 2
0,EE,Sky,0,Sky,Sky,FTTC,70,No. 25,No. 1,No. 2,No. 3,EE_NAYAN_FTTC,COMPETITOR_SKY_FTTC,FIBRE_1,No. NA,28.00,25.99,29.99,0.00,No. NA,24.00,25.99,2,4,0,0,No. NA,No. NA,No. NA,No. NA,No. NA,0,0,1,0,1,1,0,0,No. NA,PLAN_SUPERFAST,No. NA,28.00,0.00,0.00,No. NA,18.00,28.00,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,2,9.00,0.00,4.00,6.00,4.00,No. 5,No. 11,No. 8,No. 5,17.00,No. 3,No. 4,No. 1,No. 1,No. 1,No. 1,No. 1,6.00,No. 10,15.00,6.00,No. 7,7,No. 7,No. 1,No. 2,No. 2,No. 3,No. 3,No. 2,No. 3,No. 0,No. 0,No. 0,No. 0,No. 0,No. 1,2.00,47.00,0.00,No. 7,No. 3,No. 3,No. 11,No. 2
0,EE,Vodafone,4,Vodafone,Vodafone,FTTP,26,No. 12,No. 1,No. 7,No. 13,EE_NAYAN_4,COMPETITOR_VODAFONE,FULL_FIBRE_150,"CYBER_INDIVIDUAL,BEST_BUNDLE,HPP_PAYG",41.00,29.99,19.99,34.00,No. NA,24.00,63.99,5,3,No. NA,No. NA,2,1,3,4,0,0,1,0,0,0,1,2,1,No. NA,PLAN_6,No. NA,41.00,0.00,0.00,6000,24.00,41.00,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,0,1.00,11.00,1.00,11.00,4.00,No. 2,No. 11,No. 8,No. 3,40.00,No. 8,No. 4,No. 1,No. 4,No. 3,No. 6,No. 8,6.00,No. 1,23.00,7.00,No. 4,7,No. 3,No. 5,No. 2,No. 2,No. 2,No. 2,No. 2,No. 2,No. 1,No. 1,No. 0,No. 0,No. 0,No. 1,5.00,3.00,2.00,No. 6,No. 2,No. 2,No. 5,No. 6
0,Virgin,EE,5,EE,Other,FTTC,42,No. 3,No. 4,No. 7,No. 10,COMPETITOR_VIRGIN_FTTC,EE_NAYAN_FTTC,PLAN_VOLT_M350,No. NA,30.99,34.00,0.00,0.00,No. NA,18.00,34.00,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,6,FIBRE_3,"WIFI_PRIORITISE,CYBER_INDIVIDUAL,BEST_BUNDLE,HPP_UNLIM_INTR,TV_VIP",30.99,39.99,47.00,No. NA,24.00,151.99,1,2,2,3,No. NA,No. NA,No. NA,No. NA,No. NA,1,0,1,0,0,0,1,2,No. NA,2.00,0.00,2.00,0.00,1.00,No. 1,No. 11,No. 5,No. 1,25.00,No. 7,No. 5,No. 4,No. 2,No. 2,No. 5,No. 5,6.00,No. 10,35.00,5.00,No. 2,7,No. 7,No. 7,No. 2,No. 3,No. 1,No. 2,No. 2,No. 3,No. 0,No. 0,No. 0,No. 0,No. 0,No. 3,1.00,3.00,1.00,No. 8,No. 8,No. 3,No. 4,No. 2
0,EE,Vodafone,6,Vodafone,O2,FTTC,47,No. 14,No. 1,No. 4,No. 5,EE_NAYAN_FTTC,COMPETITOR_VODAFONE_FTTC,FIBRE_3,BEST_BUNDLE,19.00,26.99,19.99,27.00,No. NA,24.00,53.99,0,2,1,0,No. NA,No. NA,No. NA,No. NA,No. NA,1,0,0,0,1,1,2,1,No. NA,PLAN_3,ANYTIME_LANDLINE,19.00,0.00,8.00,6000,24.00,27.00,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,4,11.00,0.00,1.00,6.00,4.00,No. 3,No. 11,No. 8,No. 5,36.00,No. 2,No. 7,No. 5,No. 4,No. 2,No. 2,No. 2,6.00,No. 1,29.00,7.00,No. 4,7,No. 5,No. 6,No. 2,No. 2,No. 2,No. 2,No. 2,No. 1,No. 0,No. 0,No. 0,No. 0,No. 0,No. 2,1.00,1.00,9.00,No. 7,No. 6,No. 3,No. 10,No. 2
0,Sky,EE,8,EE,EE,FTTP,60,No. 15,No. 4,No. 6,No. 9,COMPETITOR_SKY,EE_NAYAN,PLAN_SUPERFAST,No. NA,24.99,29.00,0.00,0.00,No. NA,18.00,29.00,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,1,FULL_FIBRE_36,HPP_UNLIM,24.99,29.99,10.00,No. NA,24.00,34.99,1,3,No. NA,No. NA,1,1,0,4,3,1,0,0,1,0,0,0,0,No. NA,7.00,0.00,3.00,0.00,3.00,No. 1,No. 11,No. 8,No. 5,5.00,No. 4,No. 1,No. 1,No. 1,No. 1,No. 1,No. 1,6.00,No. 5,48.00,5.00,No. 7,7,No. 7,No. 1,No. 1,No. 3,No. 3,No. 2,No. 2,No. 2,No. 0,No. 0,No. 0,No. 0,No. 0,No. 1,5.00,1.00,6.00,No. 1,No. 2,No. 3,No. 8,No. 5
0,BT,EE,2,BT,EE,FTTP,48,No. 15,No. 4,No. 1,No. 5,COMPETITOR_BT,EE_NAYAN,PLAN_FIBRE_ESSENTIAL,No. NA,24.00,24.00,10.00,0.00,No. NA,24.00,24.00,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,5,FULL_FIBRE_36,HPP_UNLIM,29.99,29.99,10.00,No. NA,24.00,39.99,4,8,No. NA,No. NA,1,2,2,2,0,1,0,1,0,1,1,2,2,No. NA,11.00,0.00,11.00,0.00,1.00,No. 1,No. 1,No. 1,No. 1,5.00,No. 1,No. 1,No. 1,No. 1,No. 1,No. 1,No. 1,5.00,No. 8,40.00,5.00,No. 7,7,No. 7,No. 2,No. 2,No. 2,No. 2,No. 2,No. 2,No. 2,No. 0,No. 0,No. 0,No. 0,No. 0,No. 1,1.00,12.00,6.00,No. 1,No. 3,No. 5,No. 10,No. 3
0,BT,EE,0,BT,Three,FTTP,21,No. 1,No. 1,No. 2,No. 8,COMPETITOR_BT,EE_NAYAN_2,PLAN_FIBRE_2,No. NA,28.00,28.00,0.00,0.00,No. NA,24.00,28.00,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,5,FULL_FIBRE_300,No. NA,39.99,9.99,0.00,No. NA,24.00,39.99,0,7,No. NA,No. NA,3,3,2,0,No. NA,1,1,0,0,1,1,2,2,No. NA,3.00,4.00,1.00,3.00,4.00,No. 4,No. 1,No. 1,No. 1,45.00,No. 5,No. 6,No. 3,No. 3,No. 2,No. 4,No. 3,5.00,No. 1,23.50,6.00,No. 4,7,No. 5,No. 5,No. 2,No. 3,No. 2,No. 2,No. 2,No. 1,No. 0,No. 1,No. 0,No. 0,No. 0,No. 2,3.00,2.00,0.00,No. 2,No. 3,No. 3,No. 6,No. 3
0,Sky,EE,3,Sky,O2,FTTP,31,No. 14,No. 1,No. 1,No. 1,COMPETITOR_SKY,EE_NAYAN_4,PLAN_ULTRAFAST_PLUS,WIFI_GUARANTEE,38.00,38.00,0.00,5.00,No. NA,18.00,43.00,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,5,FULL_FIBRE_150,HPP_UNLIM_INTR,33.99,9.99,15.00,No. NA,24.00,48.99,1,7,No. NA,No. NA,3,0,3,4,2,0,1,1,1,0,0,1,2,No. NA,3.00,10.00,2.00,0.00,4.00,No. 1,No. 11,No. 8,No. 1,34.00,No. 5,No. 4,No. 4,No. 4,No. 1,No. 2,No. 3,6.00,No. 1,45.00,5.00,No. 4,7,No. 6,No. 5,No. 3,No. 3,No. 2,No. 2,No. 2,No. 2,No. 3,No. 0,No. 0,No. 0,No. 0,No. 1,2.00,1.00,10.00,No. 1,No. 4,No. 2,No. 11,No. 2
0,BT,EE,10,BT,Sky,FTTP,33,No. 25,No. 1,No. 2,No. 3,COMPETITOR_BT,EE_NAYAN_4,PLAN_FIBRE_1,No. NA,32.00,32.00,0.00,0.00,No. NA,24.00,32.00,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,0,FULL_FIBRE_150,No. NA,29.99,29.99,0.00,No. NA,24.00,29.99,4,2,No. NA,No. NA,3,1,2,3,1,0,1,0,1,0,0,2,1,No. NA,0.00,5.00,0.00,5.00,4.00,No. 5,No. 4,No. 3,No. 1,35.00,No. 5,No. 5,No. 5,No. 5,No. 5,No. 5,No. 5,5.00,No. 10,36.00,6.00,No. 4,4,No. 7,No. 1,No. 2,No. 2,No. 2,No. 2,No. 2,No. 1,No. 1,No. 1,No. 0,No. 0,No. 0,No. 2,4.00,4.00,2.00,No. 6,No. 5,No. 5,No. 12,No. 6
0,BT,EE,7,EE,Other,FTTP,38,No. 20,No. 1,No. 3,No. 8,COMPETITOR_BT,EE_NAYAN_4,PLAN_FIBRE_100,No. NA,27.99,32.00,9.99,0.00,No. NA,24.00,32.00,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,6,FULL_FIBRE_150,No. NA,27.99,19.99,0.00,No. NA,24.00,27.99,5,3,No. NA,No. NA,0,1,3,3,3,0,0,0,0,0,1,2,1,No. NA,6.00,6.00,0.00,9.00,4.00,No. 5,No. 9,No. 3,No. 2,27.00,No. 4,No. 4,No. 4,No. 2,No. 2,No. 1,No. 3,6.00,No. 10,47.00,3.00,No. 4,4,No. 6,No. 4,No. 2,No. 2,No. 2,No. 2,No. 2,No. 1,No. 1,No. 0,No. 1,No. 0,No. 0,No. 2,3.00,6.00,7.00,No. 1,No. 10,No. 2,No. 3,No. 4
2,Sky,EE,5,Sky,Sky,FTTP,37,No. 25,No. 3,No. 2,No. 3,COMPETITOR_SKY,EE_NAYAN_4,PLAN_SUPERFAST,WIFI_GUARANTEE,29.00,29.00,0.00,5.00,No. NA,18.00,34.00,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,1,FULL_FIBRE_500,No. NA,40.99,9.99,0.00,No. NA,24.00,40.99,6,0,No. NA,No. NA,2,1,3,4,2,0,0,0,0,1,1,1,1,No. NA,1.00,0.00,1.00,0.00,1.00,No. 1,No. 1,No. 3,No. 1,5.00,No. 7,No. 5,No. 5,No. 3,No. 6,No. 2,No. 4,6.00,No. 1,40.00,3.00,No. 2,5,No. 6,No. 4,No. 3,No. 3,No. 3,No. 3,No. 2,No. 1,No. 2,No. 0,No. 0,No. 0,No. 0,No. 2,3.00,1.00,2.00,No. 2,No. 6,No. 2,No. 11,No. 2
0,BT,EE,0,BT,Other,FTTP,37,No. 20,No. 2,No. 1,No. 10,COMPETITOR_BT,EE_NAYAN_4,PLAN_FIBRE_2,No. NA,33.00,33.00,0.00,0.00,No. NA,24.00,33.00,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,2,FULL_FIBRE_150,TV_ENTERTAINMENT,32.99,39.99,0.00,No. NA,24.00,49.99,6,8,No. NA,No. NA,0,1,0,3,3,0,1,0,1,0,1,1,1,No. NA,5.00,3.00,3.00,0.00,4.00,No. 1,No. 2,No. 1,No. 2,5.00,No. 2,No. 4,No. 2,No. 2,No. 1,No. 1,No. 1,7.00,No. 7,33.00,6.00,No. 4,7,No. 5,No. 4,No. 2,No. 2,No. 2,No. 2,No. 2,No. 1,No. 3,No. 0,No. 0,No. 0,No. 0,No. 2,3.00,1.00,7.00,No. 1,No. 6,No. 3,No. 4,No. 4
1,Virgin,EE,6,Virgin,Three,FTTP,39,No. 1,No. 2,No. 3,No. 2,COMPETITOR_VIRGIN,EE_NAYAN_3,PLAN_VOLT_M200,No. NA,34.00,34.00,0.00,0.00,No. NA,18.00,34.00,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,3,FULL_FIBRE_150,HPP_PAYG,33.99,19.99,5.00,No. NA,24.00,38.99,0,5,No. NA,No. NA,2,3,0,0,3,0,1,1,1,0,0,0,2,No. NA,11.00,0.00,0.00,6.00,1.00,No. 1,No. 3,No. 3,No. 3,13.00,No. 4,No. 4,No. 4,No. 1,No. 1,No. 2,No. 4,6.00,No. 10,45.00,4.00,No. 3,7,No. 7,No. 4,No. 2,No. 3,No. 2,No. 2,No. 2,No. 1,No. 0,No. 0,No. 0,No. 0,No. 0,No. 2,3.00,1.00,8.00,No. 1,No. 6,No. 2,No. 3,No. 2
2,EE,BT,0,EE,EE,FTTC,51,No. 15,No. 4,No. 2,No. 3,EE_NAYAN_FTTC,COMPETITOR_BT_FTTC,FIBRE_3,WHOLE_HOME_WIFI,30.99,30.99,19.99,10.00,No. NA,24.00,40.99,0,3,2,2,No. NA,No. NA,No. NA,No. NA,No. NA,1,1,1,1,0,1,0,1,No. NA,PLAN_FIBRE_2,No. NA,36.00,0.00,0.00,No. NA,24.00,36.00,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,0,11.00,0.00,11.00,0.00,1.00,No. 1,No. 1,No. 1,No. 1,5.00,No. 1,No. 2,No. 2,No. 1,No. 1,No. 1,No. 1,7.00,No. 1,35.00,6.00,No. 7,7,No. 7,No. 1,No. 1,No. 1,No. 2,No. 2,No. 1,No. 1,No. 0,No. 0,No. 0,No. 0,No. 0,No. 4,3.00,11.00,4.00,No. 6,No. 1,No. 3,No. 7,No. 7
1,Vodafone,EE,4,EE,EE,FTTC,20,No. 15,No. 1,No. 3,No. 2,COMPETITOR_VODAFONE_FTTC,EE_NAYAN_FTTC,PLAN_2,INTERNATIONAL_300,29.99,28.00,0.00,5.00,2000,24.00,33.00,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,No. NA,5,FIBRE_2,"WIFI_PRIORITISE,TV_SPORT",29.99,69.99,5.00,No. NA,24.00,50.99,3,5,2,0,No. NA,No. NA,No. NA,No. NA,No. NA,0,1,0,1,0,1,0,0,No. NA,10.00,11.00,6.00,8.00,4.00,No. 3,No. 6,No. 4,No. 2,36.00,No. 7,No. 6,No. 1,No. 3,No. 6,No. 3,No. 6,5.00,No. 1,88.00,3.00,No. 1,4,No. 3,No. 7,No. 1,No. 2,No. 2,No. 2,No. 1,No. 2,No. 0,No. 0,No. 0,No. 0,No. 0,No. 4,5.00,3.00,4.00,No. 8,No. 4,No. 2,No. 7,No. 3
