spending,nudge,age,male,education_level,income
8.54,0,57,1,0,8.12
4.98,1,64,1,1,9.76
11.25,0,38,0,0,8.47
6.84,1,32,1,0,3.70
8.64,1,66,1,4,6.46
10.60,0,64,0,1,7.16
10.79,1,61,1,4,9.35
10.79,0,65,1,1,9.46
4.67,0,27,1,2,9.01
10.81,0,43,1,0,9.59
11.46,0,21,0,2,9.26
14.83,1,66,0,3,8.03
9.48,1,27,1,1,5.17
10.42,1,66,1,5,5.88
9.56,1,35,1,4,5.81
10.53,0,19,0,3,0.63
11.00,1,38,1,5,8.42
13.12,0,39,0,1,0.83
13.52,0,47,0,4,2.42
6.33,0,43,1,3,9.80
13.20,0,60,0,3,1.00
13.69,0,55,0,2,3.51
9.08,1,40,1,5,1.51
12.33,0,46,0,4,6.87
13.80,0,45,0,2,4.78
7.68,0,33,1,5,2.32
10.55,1,43,0,0,3.08
9.93,1,66,1,4,9.98
9.89,0,59,0,4,9.30
10.83,1,48,0,5,2.05
11.35,0,59,0,3,8.81
8.52,1,41,1,4,5.22
10.68,0,25,0,1,7.68
11.27,0,59,1,2,0.02
14.56,0,58,0,1,0.93
9.51,0,54,1,2,5.43
12.48,1,39,0,5,3.51
10.70,0,64,0,4,2.87
10.57,1,18,0,2,5.90
6.50,1,40,1,2,8.74
13.58,0,54,0,3,9.11
14.14,0,47,0,3,3.62
13.40,1,64,0,5,2.04
12.53,0,60,0,5,6.56
13.35,1,46,0,5,5.50
12.21,1,42,0,4,6.04
12.63,1,33,0,1,3.97
12.71,0,57,0,3,1.45
12.75,0,38,0,3,7.97
11.08,0,47,0,4,2.96
5.46,1,40,1,3,7.79
8.90,1,57,1,1,5.57
11.73,1,42,0,2,5.90
12.43,1,53,1,5,4.99
6.76,0,28,1,3,8.01
8.03,1,32,1,3,6.24
12.89,0,47,0,1,9.35
12.80,0,29,0,5,0.69
13.04,0,44,1,0,7.92
10.98,0,24,1,1,3.53
10.07,1,36,0,3,1.84
11.43,0,43,1,2,9.51
14.07,0,44,0,3,7.24
9.44,1,19,1,4,4.85
11.35,1,18,0,1,5.51
11.92,0,28,0,0,4.24
11.82,1,49,0,2,2.90
10.72,0,18,0,5,0.74
10.27,0,28,0,0,7.87
12.23,0,46,0,1,7.93
10.27,1,35,0,4,3.24
4.98,1,34,1,0,7.40
11.15,0,22,0,4,6.01
7.76,0,40,1,1,0.68
13.98,0,68,0,2,6.50
14.60,1,58,1,4,2.10
14.30,0,43,0,5,1.41
12.43,0,30,0,3,9.99
11.41,0,40,1,5,5.05
10.20,1,51,1,4,5.98
6.36,0,60,1,4,9.92
11.43,0,49,0,1,4.43
10.38,1,29,1,4,4.66
3.42,1,19,1,0,9.03
10.12,1,34,0,2,7.49
9.41,1,54,1,3,5.89
11.77,0,44,0,5,8.18
12.96,0,46,0,1,3.48
10.46,1,37,0,4,6.35
10.52,1,49,0,4,9.86
13.74,0,49,0,1,8.26
13.18,0,33,0,3,3.62
9.94,1,57,1,1,4.44
11.45,1,47,0,4,4.45
8.01,0,52,1,1,0.16
13.55,0,52,0,3,7.77
11.97,0,28,0,2,5.20
11.17,0,44,0,3,4.67
10.58,0,31,1,1,8.31
8.64,1,23,1,4,7.95
12.77,1,39,0,1,7.48
10.45,0,24,0,2,5.69
5.16,1,47,1,2,7.26
5.70,0,55,1,3,3.85
8.95,0,34,1,5,3.77
7.29,1,56,1,2,8.45
6.79,0,38,1,1,5.45
13.51,0,65,1,1,8.44
9.85,0,55,1,0,8.75
12.19,0,26,0,2,9.95
5.96,0,22,1,4,8.18
10.98,0,54,1,2,2.48
7.95,1,19,1,4,3.11
3.37,0,30,1,1,7.84
8.21,1,28,1,0,7.03
10.87,1,63,1,5,4.74
12.38,1,52,0,5,3.97
6.35,0,57,1,1,0.16
12.42,0,34,0,1,4.69
11.11,0,32,0,4,8.27
10.01,1,45,1,2,0.93
12.73,0,34,0,0,0.78
5.45,1,18,1,0,3.47
13.37,1,59,0,2,3.66
11.43,0,18,0,3,2.48
12.93,1,39,0,3,9.53
8.60,1,37,1,0,6.54
10.34,1,44,1,3,2.64
11.97,1,59,0,2,1.05
4.92,1,35,1,3,0.92
12.61,1,51,1,2,1.85
11.19,1,26,0,2,3.42
10.61,1,26,0,2,6.80
11.77,1,29,0,1,9.52
4.83,0,30,1,4,5.64
8.67,1,66,1,2,5.13
9.23,0,51,1,5,0.06
14.81,0,59,0,2,6.11
10.35,0,21,1,2,2.80
11.81,0,65,1,2,7.80
10.88,1,30,1,4,1.17
13.42,1,48,0,2,2.17
8.70,0,67,1,0,2.01
6.74,1,41,1,5,5.38
13.44,0,54,0,0,1.78
13.28,0,58,0,2,6.26
9.71,1,52,1,1,5.14
9.65,1,57,1,1,9.08
10.35,0,42,1,5,2.15
11.39,0,36,0,3,6.05
11.31,0,36,1,0,6.44
6.63,1,56,1,4,6.33
14.50,1,60,1,2,4.80
8.81,0,51,1,1,5.28
12.16,0,47,0,1,5.26
11.00,1,20,1,0,6.85
6.71,0,55,1,3,1.94
5.81,1,28,1,2,9.86
12.61,0,48,0,3,8.75
6.27,1,34,1,2,2.21
12.84,1,34,0,4,4.48
12.84,0,66,0,5,9.38
6.69,0,65,1,3,2.11
11.43,0,54,0,3,0.26
9.53,0,62,1,2,2.59
8.01,0,65,1,4,0.81
12.29,1,47,0,4,0.89
4.28,0,62,1,4,4.65
6.36,1,24,1,0,9.72
5.75,0,33,1,3,5.15
5.36,0,34,1,2,6.20
11.91,0,62,0,2,8.73
16.23,1,64,0,3,4.90
9.86,0,46,1,4,1.04
12.22,0,65,1,4,0.97
10.87,1,46,0,4,3.79
12.57,0,33,0,1,3.84
10.44,1,43,0,2,4.21
10.48,0,34,0,2,9.95
11.47,0,54,0,3,7.66
10.82,0,22,0,2,3.35
6.41,1,21,1,3,4.50
11.07,1,48,1,1,8.41
13.70,0,60,0,5,1.54
12.30,0,54,0,4,6.80
9.99,0,19,1,2,5.93
9.58,0,36,1,4,3.45
11.40,1,22,0,1,6.50
7.48,0,25,1,1,2.85
12.23,0,67,0,1,4.40
10.66,1,38,1,0,4.76
8.78,1,23,1,2,4.18
10.69,1,51,1,4,6.52
10.47,1,25,0,3,7.88
16.04,1,63,0,0,3.13
3.59,1,51,1,1,3.51
12.99,0,31,0,0,0.65
9.71,0,68,1,5,6.79
5.91,0,20,1,3,6.32
9.68,0,35,1,2,2.63
5.69,1,20,1,1,5.88
13.12,1,36,0,2,8.71
13.50,1,38,0,3,5.57
10.36,1,28,0,3,6.77
9.47,0,34,1,2,2.44
5.82,1,35,1,5,6.26
12.31,1,24,0,2,2.53
13.85,1,39,0,2,5.04
14.76,1,48,0,3,2.73
11.99,0,22,0,2,2.26
14.84,0,52,0,4,5.50
11.25,0,22,0,4,1.17
6.73,0,50,1,0,3.08
13.12,1,39,0,1,8.80
10.80,0,44,1,3,5.58
11.84,0,56,0,2,7.26
10.78,0,32,0,2,9.17
11.76,1,55,1,2,7.19
6.49,1,22,1,2,8.80
13.56,1,54,0,2,1.43
3.55,1,18,1,1,4.50
11.23,1,26,1,4,7.96
10.14,1,67,1,2,7.19
6.45,0,49,1,5,1.21
10.97,0,25,0,0,7.19
10.97,1,66,1,4,6.27
11.87,1,33,0,3,7.98
10.79,0,40,1,4,6.42
9.24,1,24,1,3,3.58
10.11,1,23,0,2,6.42
6.92,0,23,1,1,8.02
12.08,1,49,0,2,2.63
2.52,1,25,1,2,1.19
9.88,0,47,0,0,4.39
5.73,1,23,1,3,5.37
10.78,0,20,0,3,9.09
9.29,0,50,1,2,1.24
13.68,1,67,0,0,4.25
10.35,1,36,0,5,4.39
4.48,1,23,1,4,9.31
4.35,1,39,1,3,5.70
5.58,0,20,1,0,2.50
11.55,1,28,0,4,2.98
10.20,0,18,0,0,8.70
10.63,0,62,0,2,0.06
10.65,0,46,0,4,5.20
12.06,0,56,0,3,4.93
11.97,0,33,0,2,7.49
6.39,1,35,1,0,1.78
10.79,1,24,0,4,9.66
11.42,0,22,0,4,5.28
5.84,0,42,1,4,0.96
12.72,0,65,1,4,1.74
13.02,0,63,0,1,5.46
11.94,0,31,0,1,1.80
12.43,1,68,0,4,1.28
9.84,1,24,0,3,10.00
6.82,0,46,1,1,2.59
7.75,1,29,1,1,6.09
10.09,1,63,0,1,9.02
13.48,0,39,0,3,4.89
4.58,1,20,1,2,9.78
15.19,0,65,0,5,2.23
10.71,1,28,0,4,0.36
12.65,1,54,0,2,6.24
9.08,1,52,1,2,4.75
12.59,1,36,0,2,9.67
12.70,0,44,0,0,3.45
8.28,1,38,1,3,0.25
8.96,1,19,1,5,0.05
12.58,1,48,1,5,7.85
12.16,1,48,1,3,1.43
6.61,0,39,1,2,8.43
12.48,1,66,1,3,1.12
2.59,0,44,1,3,2.93
12.52,0,61,1,5,8.14
13.19,0,63,0,0,5.37
10.72,1,66,1,1,8.78
9.26,1,45,1,5,6.31
11.93,1,21,0,3,3.21
11.82,1,43,0,0,2.12
12.08,0,28,0,1,0.67
8.66,0,65,1,3,3.42
10.94,0,47,0,2,7.42
10.16,0,58,1,0,4.03
14.20,0,66,0,4,4.99
11.92,0,21,0,2,3.66
13.90,0,54,0,1,0.59
12.47,1,59,1,1,3.00
11.27,1,26,0,3,0.62
10.76,1,46,1,0,9.87
11.95,0,32,0,1,6.23
10.75,0,52,0,1,9.06
12.10,0,61,0,1,9.64
4.77,0,21,1,1,2.23
6.23,1,49,1,1,9.09
12.63,0,58,0,0,2.20
10.98,0,24,0,1,3.22
10.96,0,24,0,5,8.69
6.03,1,61,1,3,3.44
8.33,0,22,1,3,3.63
7.43,1,36,1,0,8.30
14.57,0,48,0,4,0.46
8.12,1,48,1,2,7.72
10.35,1,57,0,2,8.70
10.28,1,32,1,4,0.79
5.98,0,36,1,1,2.51
5.51,1,24,1,0,6.20
10.01,1,38,0,4,9.14
4.53,1,29,1,1,3.92
12.77,1,43,1,5,8.59
13.26,0,41,0,4,4.75
7.78,1,46,1,2,8.02
16.37,0,66,0,3,3.85
10.19,0,27,0,0,8.86
10.07,0,54,0,3,1.14
7.02,1,23,1,3,6.23
9.89,1,29,0,2,7.78
14.42,1,47,0,4,2.11
6.37,0,45,1,3,4.49
10.62,0,21,1,3,8.28
4.34,0,33,1,5,2.01
10.39,1,58,0,2,1.17
13.29,0,63,0,3,1.45
11.03,0,45,0,2,6.28
8.94,1,47,1,0,4.06
13.55,0,38,0,1,6.14
9.84,1,41,1,5,6.23
12.62,1,59,0,4,3.13
11.41,0,64,0,3,9.82
11.17,1,42,0,3,6.84
5.82,1,52,1,1,3.67
10.49,1,19,0,1,4.73
7.15,1,47,1,3,3.46
10.83,0,30,0,4,3.60
12.35,0,38,0,4,3.64
5.53,0,38,1,4,0.82
12.43,0,48,0,1,4.27
11.43,0,34,0,0,7.28
9.90,1,66,0,2,3.86
14.44,1,67,0,0,1.46
8.32,1,62,1,4,5.00
11.62,1,27,0,1,1.32
7.23,1,58,1,0,6.61
6.47,0,62,1,5,5.27
7.49,0,20,1,5,7.58
10.40,0,28,0,1,3.85
11.55,0,64,1,2,5.32
8.45,1,20,1,2,1.23
8.48,1,38,1,5,6.17
10.26,0,63,0,2,6.00
10.48,0,51,0,2,1.57
11.65,1,30,0,2,5.16
8.25,1,50,1,2,6.39
11.75,0,65,0,5,4.08
10.09,0,67,0,4,5.10
9.61,1,52,1,3,1.52
2.75,0,50,1,2,6.04
12.02,1,28,0,4,7.53
10.98,0,61,0,2,4.28
13.32,1,67,1,2,6.40
9.58,1,26,1,4,8.07
11.78,0,51,0,2,3.01
10.00,0,50,1,2,7.22
7.27,0,63,1,0,4.62
12.71,0,47,0,1,5.44
6.93,0,57,1,3,7.95
13.41,1,40,0,2,8.86
12.20,1,38,0,4,6.30
10.22,1,26,1,5,0.12
12.64,0,57,0,1,8.40
11.19,1,65,1,1,4.38
11.38,1,23,0,1,8.64
9.61,1,43,1,5,8.98
11.26,1,24,1,4,4.20
3.70,1,65,1,1,9.23
13.66,0,45,0,4,9.84
10.11,1,30,1,2,7.47
12.35,1,48,0,0,8.42
12.40,0,47,0,3,6.43
4.00,1,44,1,3,3.58
7.79,0,29,1,2,4.59
10.01,1,18,0,1,2.12
7.57,0,40,1,4,7.18
10.05,0,44,0,3,9.37
12.16,1,40,0,2,3.18
15.33,1,66,0,0,4.02
14.80,0,54,0,3,4.47
12.54,1,47,0,2,2.16
13.29,0,46,0,4,0.28
10.04,0,26,0,4,0.91
9.76,1,24,0,2,9.65
9.13,1,67,1,2,6.97
11.75,0,45,0,4,1.63
10.84,1,19,0,2,0.51
10.36,1,20,1,4,1.98
10.12,0,18,0,1,8.34
9.71,0,19,1,1,6.12
9.08,1,38,1,4,5.24
11.09,0,41,0,4,7.25
12.36,1,50,0,4,9.03
8.97,1,32,1,3,3.85
13.58,0,55,0,1,4.48
8.53,1,35,1,1,3.93
7.02,0,31,1,4,0.69
11.90,1,21,0,3,3.85
13.84,0,41,0,4,5.42
11.01,1,27,0,5,3.17
13.61,0,65,0,4,7.83
11.35,0,29,0,1,6.79
11.20,1,35,0,0,2.47
15.18,1,59,0,1,2.87
9.86,1,68,1,0,6.91
11.17,0,45,0,0,8.63
10.67,1,20,1,3,3.33
5.25,1,54,1,0,0.47
12.97,0,40,0,4,4.31
9.65,1,34,1,2,8.07
9.33,1,18,1,1,5.61
9.74,1,31,1,5,8.65
13.31,0,47,1,3,3.71
6.34,0,21,1,0,2.68
12.68,1,47,1,1,2.06
9.51,0,31,1,2,2.94
4.83,1,50,1,1,4.28
5.49,0,46,1,3,9.46
10.81,1,32,0,5,1.47
11.48,0,32,0,1,8.17
5.67,1,45,1,0,1.58
10.54,1,39,1,1,3.13
7.96,0,42,1,4,6.93
10.18,1,54,0,1,2.47
9.17,0,64,1,2,2.76
8.13,1,37,1,1,1.18
8.80,1,42,1,3,0.27
12.83,0,38,0,1,1.10
12.98,0,34,0,4,1.86
11.76,0,46,1,3,2.46
11.85,1,26,0,4,4.35
10.21,1,52,1,3,8.90
7.45,1,25,1,5,8.76
6.26,0,45,1,2,6.36
12.02,1,28,1,4,4.47
3.67,0,40,1,1,0.81
6.79,1,44,1,1,9.63
11.40,0,57,0,1,9.78
7.04,0,53,1,5,0.66
15.96,1,64,1,0,7.87
6.88,1,34,1,0,3.24
11.90,0,44,0,3,2.60
9.27,0,29,1,1,0.71
11.68,0,56,0,4,9.63
8.72,1,59,1,2,3.35
13.66,1,54,0,3,4.37
13.51,1,53,0,3,2.30
13.16,0,60,0,1,4.76
7.98,0,52,1,2,9.95
11.62,1,48,0,2,6.73
10.85,1,63,1,5,7.41
8.89,1,19,1,4,5.72
11.44,0,43,0,3,9.84
7.69,1,20,1,0,6.49
11.33,0,24,0,4,8.67
2.66,0,49,1,5,3.19
10.66,1,31,0,1,7.79
12.58,0,44,0,4,5.53
10.45,1,31,1,4,2.35
4.28,1,42,1,0,1.94
15.93,1,67,1,4,7.85
5.68,0,26,1,1,0.16
14.25,0,49,0,4,8.07
10.87,0,26,0,1,5.22
5.01,1,60,1,2,4.85
13.11,1,40,0,2,3.16
11.12,1,36,1,3,5.99
14.22,1,40,1,2,1.26
13.58,0,38,0,1,5.73
9.62,0,28,1,1,1.97
7.96,0,23,1,4,8.67
9.98,0,40,0,2,6.38
13.80,0,56,1,3,3.70
11.66,1,23,0,3,0.50
12.52,0,29,0,3,2.15
11.09,0,28,0,4,5.02
10.56,1,40,0,1,7.45
11.19,1,29,0,3,1.15
10.08,0,61,1,3,2.24
10.81,0,30,0,2,5.15
8.61,0,62,1,5,4.81
10.36,1,55,0,5,3.94
12.39,1,61,1,1,1.97
9.99,1,44,1,5,5.42
10.30,1,44,0,2,2.30
4.15,1,47,1,0,4.35
10.76,0,53,1,2,5.95
10.54,0,67,0,3,5.56
11.09,1,37,1,3,1.28
5.89,1,19,1,2,8.90
11.05,0,27,0,2,9.56
5.98,1,44,1,3,3.68
12.04,1,38,0,0,6.39
8.77,0,28,1,2,0.85
14.45,0,54,0,3,8.00
12.02,0,44,0,2,1.66
6.70,0,39,1,1,8.62
11.15,1,52,1,1,8.35
13.16,0,32,0,2,8.19
5.21,1,36,1,3,0.94
11.47,1,33,0,1,3.97
4.37,1,67,1,3,4.27
11.71,0,41,0,1,6.30
14.08,0,68,0,0,3.66
10.38,1,40,1,2,3.31
11.25,0,31,0,4,7.29
13.35,0,61,0,4,8.78
14.23,1,62,0,2,5.71
8.56,1,66,1,3,9.54
10.02,0,24,0,4,3.26
12.40,0,45,0,0,3.63
9.42,1,39,1,4,1.37
13.00,1,32,0,2,0.69
7.48,1,51,1,3,0.64
5.31,0,36,1,5,3.55
8.14,1,22,1,5,8.89
11.51,0,37,0,3,6.86
12.23,0,47,0,5,1.65
10.48,0,55,1,1,6.73
11.10,1,39,0,1,5.72
11.88,0,64,1,1,8.15
14.16,1,44,0,5,6.15
9.34,1,27,1,5,0.98
13.90,1,51,1,2,3.01
6.42,1,55,1,2,5.88
12.56,1,62,0,4,0.86
11.08,0,36,0,4,8.99
11.48,0,39,0,4,5.05
4.09,1,36,1,1,1.79
12.51,0,30,0,0,1.34
11.93,1,29,0,3,7.11
7.44,0,52,1,1,2.05
5.59,0,57,1,1,8.13
11.59,0,46,0,4,9.30
11.19,0,30,0,2,3.70
11.95,0,61,0,1,7.81
10.74,1,63,1,2,0.80
4.28,1,52,1,0,0.07
7.93,1,25,1,4,3.18
11.51,0,52,0,2,4.56
10.44,1,44,1,3,4.29
15.61,0,59,0,1,0.14
11.03,1,46,0,4,2.06
5.23,1,23,1,3,6.98
7.40,0,55,1,0,4.49
14.33,1,57,1,1,8.00
10.21,0,45,0,4,5.09
13.56,1,64,0,1,1.64
8.47,1,46,1,3,5.41
13.20,1,48,1,2,6.45
6.35,1,33,1,0,4.42
11.23,0,23,0,0,3.49
10.26,1,43,0,4,3.17
7.05,1,32,1,1,6.78
6.84,1,63,1,3,1.29
11.39,1,46,1,3,7.19
8.80,1,45,1,1,2.25
9.56,1,31,1,3,5.04
13.00,0,45,0,3,8.50
9.37,1,40,1,1,5.18
12.08,0,25,0,2,7.95
10.48,1,29,0,3,9.46
8.27,1,45,1,3,8.89
5.28,1,42,1,3,8.46
14.59,0,67,0,5,6.88
7.84,0,43,1,4,1.10
12.57,0,44,0,2,9.38
13.37,1,35,0,5,7.71
8.67,0,29,1,4,4.62
8.57,1,44,1,1,5.75
9.84,0,63,1,4,2.78
10.65,0,48,0,2,6.59
5.43,0,62,1,2,2.51
11.74,0,39,0,1,1.13
6.55,0,33,1,4,4.88
14.09,0,53,0,4,4.26
13.37,1,52,0,0,5.32
10.96,0,57,0,4,1.42
11.28,1,20,0,3,9.21
11.29,1,48,0,3,4.44
6.12,1,26,1,4,7.16
13.07,0,48,0,1,2.29
11.25,0,25,0,4,9.18
9.30,1,45,1,4,1.80
14.24,0,48,0,2,6.69
14.99,1,64,0,4,3.53
9.76,1,57,1,1,8.83
12.12,0,27,0,1,7.43
8.26,1,59,1,2,2.29
11.60,1,38,1,4,7.26
11.26,1,25,0,2,8.27
13.44,0,47,0,0,6.65
11.92,1,33,0,4,7.67
14.19,0,61,0,1,5.19
14.47,0,55,0,3,9.08
5.39,1,18,1,3,7.33
12.37,0,58,0,1,8.80
9.27,0,26,1,1,9.27
10.67,0,41,1,2,7.90
8.87,0,20,1,1,5.12
11.31,0,64,0,1,5.04
12.59,1,59,1,5,2.31
10.78,0,61,1,2,9.66
7.97,0,60,1,3,6.51
10.69,1,26,0,3,8.47
8.34,0,27,1,4,7.71
8.74,0,29,1,0,2.46
10.83,0,40,1,5,0.86
5.21,0,41,1,2,7.48
11.78,1,37,0,3,5.06
11.66,1,55,0,3,4.75
13.03,0,34,0,3,4.14
9.96,0,18,0,4,7.63
9.66,1,33,0,2,9.84
12.80,1,34,0,5,1.74
14.53,1,55,0,1,6.14
10.18,0,59,0,5,0.51
10.36,1,34,0,5,3.55
13.85,0,43,0,2,9.08
12.93,1,54,1,4,1.81
13.08,0,44,0,4,2.30
10.52,0,31,0,2,5.53
10.82,1,40,0,3,0.90
11.33,1,51,0,5,3.95
13.46,1,41,0,4,1.17
6.99,0,56,1,0,2.43
12.35,0,52,0,1,6.65
14.77,1,53,0,4,8.06
9.08,1,43,1,1,8.16
13.82,0,53,0,3,5.73
8.87,0,26,1,2,0.92
11.89,0,60,1,0,3.47
11.66,0,63,0,1,7.27
10.34,0,19,0,3,4.98
9.22,1,64,1,4,1.27
9.17,0,36,1,0,4.48
10.65,1,49,0,3,7.52
13.36,1,54,0,3,9.28
13.31,0,66,1,5,5.20
10.24,1,59,1,2,9.00
10.19,0,33,0,3,6.34
5.17,1,42,1,4,5.55
9.27,1,66,1,0,5.26
12.63,1,46,1,4,5.16
6.91,0,31,1,3,9.15
10.96,0,28,0,1,3.66
4.39,1,43,1,4,2.24
8.34,1,33,1,2,6.45
14.80,0,51,0,5,2.96
3.41,0,27,1,5,2.01
10.15,0,40,0,0,1.08
5.26,1,32,1,1,7.43
9.63,1,44,1,5,8.01
12.80,0,47,0,4,3.90
5.61,0,36,1,3,7.95
4.40,0,19,1,3,4.91
4.67,0,53,1,2,9.09
10.43,0,38,0,3,0.18
13.13,0,32,0,1,3.21
13.69,0,63,0,1,6.65
11.95,1,32,0,4,6.81
8.52,0,25,1,3,4.12
7.16,1,63,1,0,7.39
11.92,0,25,0,3,9.49
11.51,0,51,0,3,2.79
9.65,0,22,1,1,6.40
10.61,1,32,0,2,2.47
10.26,0,22,0,0,4.26
10.06,0,20,0,0,8.18
12.20,1,40,1,4,8.04
10.91,1,48,0,4,1.38
8.54,1,29,1,4,8.12
7.37,0,22,1,2,0.98
7.74,1,24,1,0,1.16
14.77,0,62,0,5,3.88
10.30,0,36,0,5,6.88
11.35,1,61,0,5,9.31
14.29,0,56,0,2,2.98
10.14,0,62,1,5,8.15
8.85,1,41,1,3,2.18
9.84,1,59,1,1,9.12
11.18,1,43,1,2,7.86
8.90,0,39,1,1,9.87
12.99,0,66,0,2,4.91
9.67,1,52,1,2,3.56
12.16,0,66,0,2,3.93
9.97,0,42,0,0,3.89
10.33,0,37,0,2,7.39
11.94,0,33,0,2,6.83
6.49,1,23,1,0,3.23
14.39,1,61,1,0,1.37
10.68,1,25,0,5,1.46
9.73,1,67,1,5,3.94
8.39,1,64,1,3,3.24
3.93,1,51,1,1,4.79
7.17,0,53,1,1,0.05
11.41,0,58,0,1,1.93
11.01,1,21,0,1,3.54
9.77,0,54,1,4,9.15
7.08,1,41,1,4,6.46
12.20,0,50,0,3,3.38
12.39,0,40,0,3,2.33
6.62,1,58,1,2,5.18
7.96,0,36,1,4,1.07
10.38,0,63,0,0,9.69
14.34,0,62,0,0,6.99
7.42,0,21,1,2,1.67
11.26,1,23,0,0,3.78
6.02,1,67,1,2,1.31
12.72,1,49,0,0,2.43
5.90,0,30,1,2,1.59
11.89,1,52,1,3,1.32
10.85,0,38,0,2,4.48
10.80,1,50,0,2,9.37
10.57,0,32,0,4,4.24
9.91,0,35,0,3,9.59
11.58,0,49,0,4,0.33
10.81,0,58,0,3,8.21
11.67,0,40,0,2,5.75
5.09,1,27,1,4,5.18
12.07,1,56,1,2,0.91
9.30,1,45,1,4,8.08
11.68,0,60,1,5,4.88
5.41,1,67,1,3,7.92
10.96,1,22,0,5,5.45
9.25,0,42,1,2,1.85
7.94,0,21,1,4,9.14
15.50,0,65,0,3,2.00
11.94,0,46,0,4,9.35
10.57,1,20,0,4,1.90
12.98,0,51,0,1,4.60
11.80,1,44,1,5,3.62
13.44,0,66,0,2,4.61
13.75,1,50,0,2,9.39
12.28,1,54,1,5,5.74
9.99,0,28,1,0,0.58
9.79,0,51,0,3,9.86
12.29,1,29,0,4,9.33
8.64,0,58,1,1,0.99
6.25,1,33,1,1,8.96
9.85,0,23,0,0,6.62
9.30,1,57,1,3,0.96
12.74,0,29,0,2,2.09
8.78,1,34,1,3,3.77
11.17,0,66,0,3,1.91
12.75,0,59,0,3,3.90
11.13,0,37,1,0,7.16
10.42,1,54,1,0,8.54
6.59,0,57,1,0,9.19
7.60,0,19,1,2,5.24
13.78,0,46,0,2,8.73
10.83,1,44,0,2,7.19
11.73,1,21,0,3,2.78
10.74,0,22,0,3,1.94
11.61,1,57,1,5,8.30
13.21,0,38,0,2,3.54
12.43,1,60,1,5,5.74
13.14,0,48,0,2,2.32
12.93,0,46,0,0,2.92
2.70,0,62,1,1,0.52
12.67,0,29,0,3,9.22
10.94,0,39,0,3,2.70
14.64,1,54,0,3,4.20
10.80,1,60,0,2,4.77
11.67,0,21,0,1,1.75
9.53,1,49,1,3,4.85
13.70,0,51,0,1,4.24
11.23,1,42,1,3,3.28
11.67,1,30,0,0,6.47
9.33,1,51,1,4,9.01
10.61,1,66,1,3,2.52
9.93,1,62,1,2,2.68
10.51,0,52,0,1,4.76
10.06,1,41,1,3,7.28
11.52,1,24,0,3,2.38
8.22,1,62,1,4,8.06
14.14,0,57,0,2,5.25
11.72,0,26,0,2,9.78
7.89,0,33,1,5,1.34
14.19,0,53,0,2,8.10
11.01,1,52,0,3,4.49
13.06,0,61,0,1,5.56
8.99,0,23,1,2,5.78
14.38,0,58,0,2,7.48
4.00,1,23,1,4,5.17
10.88,1,29,1,0,6.55
10.46,1,68,1,2,0.09
4.30,1,22,1,4,2.05
13.40,0,48,0,1,0.54
12.94,1,32,0,1,1.97
6.45,0,50,1,3,7.53
12.54,0,26,0,2,0.16
11.77,0,38,0,2,6.61
7.69,1,41,1,0,7.14
10.70,1,45,0,2,5.67
4.92,1,38,1,2,1.57
15.75,1,66,0,1,1.91
11.26,1,66,1,3,3.71
11.54,1,31,0,0,3.19
10.84,1,33,1,4,8.09
11.06,0,46,0,0,6.90
11.75,1,50,1,4,4.47
13.71,0,67,0,1,5.69
10.34,1,67,0,1,7.50
9.61,0,37,1,0,7.98
4.28,1,38,1,3,7.00
11.82,0,65,0,1,1.79
5.71,1,55,1,4,8.52
12.73,1,41,1,1,7.39
6.98,0,53,1,1,2.86
11.15,1,64,0,3,3.79
7.55,0,66,1,3,8.90
11.24,0,22,0,2,0.12
15.13,1,54,0,4,2.81
12.59,1,28,0,4,1.95
10.01,1,28,1,4,4.10
12.07,0,44,0,0,4.05
12.41,1,26,0,3,0.68
13.68,0,39,0,2,5.21
11.17,1,24,1,3,5.10
12.47,1,40,0,3,1.25
8.28,0,57,1,1,3.03
13.76,0,59,0,1,8.64
10.47,1,57,1,5,9.61
10.60,1,28,1,3,2.98
12.60,0,29,0,1,1.78
8.62,1,46,1,0,3.08
10.45,1,31,0,3,7.62
10.26,1,53,0,0,4.58
11.05,1,21,0,4,2.69
13.40,1,60,0,2,8.28
11.06,1,48,1,4,7.32
13.97,1,60,1,4,1.92
4.89,0,20,1,4,9.97
5.60,0,50,1,4,8.89
14.52,0,66,0,3,6.43
14.21,1,45,0,1,3.92
3.91,0,31,1,2,9.20
13.85,1,56,0,0,4.88
14.62,0,56,0,0,4.88
10.43,1,31,0,1,7.31
11.13,1,19,0,3,2.67
14.46,1,47,0,4,5.44
12.79,0,54,0,4,2.80
7.10,1,63,1,2,7.99
10.79,0,25,0,2,8.55
11.01,1,32,1,3,1.87
7.54,0,38,1,1,7.82
12.27,0,23,0,1,0.28
12.71,1,39,0,2,9.81
13.91,0,57,0,5,8.16
11.66,0,23,0,1,5.66
10.73,0,24,0,2,5.94
6.69,1,51,1,4,9.79
13.72,0,64,0,3,1.01
6.81,1,31,1,1,5.51
10.64,0,43,0,3,7.39
10.03,0,66,0,3,7.24
8.94,0,63,1,0,9.33
13.86,0,40,0,0,8.48
10.65,0,21,0,1,4.69
11.63,1,49,0,1,3.12
8.67,0,27,1,0,6.56
11.00,0,65,1,2,6.05
12.87,1,66,1,2,4.03
